,codigo,clase,descrip,cod_sector,um,costo_prom,costo_cif,costo_fob,art_venta,art_inv,art_compra,art_gramado,img,estado_venta,composicion,temporada,ligamento,combinacion,especificaciones,acabado,tipo,estetica,ancho,espesor,gramaje_prom,rendimiento,produc_ancho,produc_largo,produc_alto,produc_costo,mnj_x_lotes,cant_retazo,precio_retazo,sistema_liado,tags,visible_web,web_min_stock,shopify_id,tipo_iva,estado
122,B0071,Articulo,PUNHO DEPORTIVO RIBB,101,Unid,1256.66,4000.0,,True,True,True,True,,Normal,ALGODON/POLIESTER,Permanente,Ribb,NINGUNA,4 CM ANCHO X 69 CM LARGO,Mate,Punto,Liso,0.0,1.43,0.0,0.0,0.0,0.0,0.0,,Si,2.0,1350.0,N_A,,,,,iva_10,Activo
123,B0072,Articulo,CUELLO RIBB LISO,101,Unid,2890.94,4000.0,,True,True,True,True,,Normal,ALGODON,Oto-Inv,Ribb,NINGUNA,10 CM ANCHO X 42 CM LARGO,Mate,Punto,Liso,0.0,1.31,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
124,B0073,Articulo,LYCRA TEXTURIZADA ESTAMPADA,101,Mts,24487.06,33651.68,,True,True,True,True,,Normal,92% POLIESTER 8% SPANDEX,Perm,,,,Brilloso,Punto,Estampado,1.65,0.0,300.0,0.0,0.0,0.0,0.0,,Si,2.0,46500.0,Manual,,,,,iva_10,Activo
125,B0074,Articulo,LYCRA SEDA ESTAMPADO,101,Mts,20980.89,19629.22,,True,True,True,True,,Normal,90% POLIESTER/10% SPANDEX,Perm,Interlock,NINGUNA,"TELA ELASTICA, GRUESA Y RESISTENTE",Mate,Punto,Estampado,1.7,68.0,200.0,286.0,0.0,0.0,0.0,,Si,3.0,35000.0,Manual,,,,,iva_10,Activo
126,B0075,Articulo,MALLA SPORT ZIG ZAG,101,Mts,20632.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Por Trama,HILADO EN RELIEVE,TELA RED SUAVE Y LIVIANA,Semi Brilloso,Punto,Liso,1.25,1.06,229.0,3.5,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
127,B0076,Articulo,JERSEY CATIONIC II,101,Mts,19885.9,21386.68,,True,True,True,True,,Normal,POLIESTER/RAYON,Perm,Jersey,NINGUNA,TELA SUAVE Y ELASTICA,Mate,Punto,Liso,1.7,0.64,179.0,3.29,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
128,B0077,Articulo,MICROFIBRA INTELIGENTE,101,Mts,19528.77,19777.2,,True,True,True,True,,Normal,80% POLIESTER 20% poliamida,Perm,TAFETAN,NINGUNA,"TEJIDO INTELIGENTE, ABSORBE 7 VECES MAS SU PESO EN LÍQUIDOS, ES DE SECADO RÁPIDO Y SUAVE AL TACTO, NO DEJA RESIDUOS NI MANCHAS",Mate,Plano,Liso,1.9,0.0,230.0,222.0,0.0,0.0,0.0,,Si,2.0,23000.0,Tubo,,false,,,iva_10,Activo
129,B0078,Articulo,CUELLO RIBB RAYAS,101,Unid,2331.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Ribb,NINGUNA,10 CM ANCHO X 42 CM LARGO,Mate,Punto,Labrado,0.0,1.31,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
130,B0079,Articulo,JERSEY COTTON TUBULAR,101,Mts,25920.91,31577.79,,True,True,True,True,,Normal,ALGODON,Oto-Inv,Jersey,NINGUNA,TELA SUAVE Y CONFORTABLE,Mate,Punto,Liso,2.4,0.47,169.0,2.47,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
131,B0080,Articulo,VELBOA SOFT,101,Mts,14825.38,14772.24,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,,,,Mate,Punto,Labrado,1.92,0.43,225.0,2.32,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
132,B0081,Articulo,VELBOA JACQUARD,101,Mts,16382.85,16136.61,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,,,,Mate,Punto,Estampado,1.85,0.38,248.0,2.18,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
133,B0082,Articulo,POLAR VELBOA EMBOSS XL,101,Mts,15884.29,15212.93,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Jersey,DIBUJOS EN RELIEVE,TELA SUAVE TERMICO CON PELOS FINOS Y LARGOS,Semi Brilloso,Punto,Estampado,2.08,0.0,197.0,2.45,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
134,B0083,Articulo,VISCOLYCRA MELANGE,101,Mts,10855.6,15598.3,,True,True,True,True,,Normal,97% VISCOSA 3% SPANDEX,Perm,JERSEY,NINGUNA,"TELA SUAVE, FRESCA AL TACTO ES FRIO",Mate,Punto,Liso,1.0,8.0,175.0,3.47,0.0,0.0,0.0,,Si,3.0,13500.0,Manual,,,,,iva_10,Activo
135,B0084,Articulo,IMPERMEABLE PRADA PLISADO,101,Mts,14755.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,JERSEY AL REVES,TELA TERMICA SEMI IMPERMEABLE,Semi Brilloso,Plano,Liso,1.6,0.48,161.0,4.14,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
136,B0085,Articulo,IMPERMEABLE PRADA LISO,101,Mts,8758.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,JERSEY AL REVES,TELA TERMICA SEMI IMPERMEABLE,Semi Brilloso,Plano,Liso,1.5,0.36,126.0,5.29,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
137,B0086,Articulo,TACTEL ESTAMPADO,101,Mts,8048.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,Tafetan,NINGUNA,TELA SUAVE,Mate,Plano,Estampado,1.5,0.0,120.0,0.0,0.0,0.0,0.0,,Si,3.0,8850.0,Pieza_Rigida,,,,,iva_10,Activo
138,B0087,Articulo,PIEL DE DURAZNO,101,Mts,6543.98,6961.98,,True,True,True,True,,Normal,50% Poliéster / 5% Spandex,Perm,Jersey,,"La tela Piel de Durazno se llama así porque es suave como un durazno, fresca y liviana. Tiene una alta resistencia y durabilidad, se usa para bodies, blusas, camisetas, Es apta para sublimación. ",Mate,Punto,Liso,1.6,0.0,146.0,4.28,0.0,0.0,0.0,,Si,3.0,15500.0,Manual,,true,5.0,,iva_10,Activo
139,B0088,Articulo,PIQUE COTTON ELUNEY,101,Mts,3880.0,0.0,,True,True,True,True,,Normal,CVC ALGODON/POLIESTER,Oto-Inv,Por Trama,NINGUNO,"TELA TEXTURADA, TACTO LISO Y SUAVE",Mate,Punto,Liso,2.2,0.0,231.0,1.92,0.0,0.0,0.0,,Si,3.0,7000.0,Manual,,,,,iva_10,Activo
140,B0089,Articulo,MICRO JACQUARD,101,Mts,17586.86,15937.1,,True,True,True,True,,Normal,92% POLIESTER 8% SPANDEX,Perm,INTERLOCK,NINGUNO,TELA SUAVE Y PERFORACIONES,Mate,Punto,Labrado,1.75,0.0,177.0,3.23,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
141,B0090,Articulo,MATELASSE LISO,101,Mts,17025.36,16986.52,,True,True,True,False,,Normal,POLIESTER,Oto-Inv,Tafetan,GUATA AL REVES,"TELA COMPUESTA, TERMICA",Mate,Plano,Labrado,1.5,1.13,214.0,3.16,0.0,0.0,0.0,,Si,2.0,20000.0,Pieza_Rigida,,,,,iva_10,Activo
142,B0091,Articulo,MALLA BONDEADO,101,Mts,8744.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tricot/Jersey,NINGUNA,TELA SUAVE Y ELASTICA,Mate,Punto,Liso,1.6,0.4,107.0,5.84,0.0,0.0,0.0,,Si,2.0,12500.0,Manual,,,,,iva_10,Activo
143,B0092,Articulo,MOLETON TERRY,101,Mts,10365.46,10433.83,,True,True,True,True,,Normal,POLIESTER/SPANDEX,Perm,Jersey,NINGUNA,TELA SUAVE.,Mate,Punto,Liso,1.6,0.0,210.0,2.9,0.0,0.0,0.0,,Si,3.0,15500.0,Pieza_Elastizada,,false,,,iva_10,Activo
144,B0093,Articulo,MOLETON TERRY FINO RAYAS,101,Mts,7066.61,6895.54,,True,True,True,True,,Normal,ALGODON,Oto-Inv,Jersey,NINGUNA,TELA SUAVE Y LIVIANA,Mate,Punto,Estampado,1.9,0.63,239.0,2.2,0.0,0.0,0.0,,Si,3.0,12500.0,Manual,,,,,iva_10,Activo
145,B0094,Articulo,MORLEY LISO,101,Mts,5801.41,7786.0,,True,True,True,True,,Normal,95% polieSter/5% spandex,Perm,RIBB,NINGUNA,TELA ELASTICA Y SUAVE AL TACTO,Mate,Punto,Liso,1.7,0.95,377.0,1.4,0.0,0.0,0.0,,Si,2.0,16500.0,Pieza_Elastizada,,,,,iva_10,Activo
146,B0095,Articulo,RIBB FINO,101,Mts,4029.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Ribb,NINGUNA,TELA ACANALADA CON DOBLE ELASTICIDAD,Mate,Punto,Liso,1.25,0.74,187.0,4.46,0.0,0.0,0.0,,Si,3.0,6000.0,Manual,,,,,iva_10,Activo
147,B0096,Articulo,MICRO STRIPES,101,Mts,17088.84,17684.3,,True,True,True,True,,Normal,85% NYLON 15% SPANDEX,Perm,INTERLOCK,NINGUNA,"TEJIDO CON PERFORACIONES, SUAVE AL TACTO",Mate,Punto,Labrado,1.65,0.0,177.0,3.38,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
148,B0097,Articulo,JERSEY LISO ELUNEY,101,Mts,4678.0,4678.0,,True,True,True,True,,Normal,ALGODON,Oto-Inv,Jersey,NINGUNA,TELA SUAVE Y ELASTICA,Mate,Punto,Liso,1.5,0.51,204.0,3.27,0.0,0.0,0.0,,Si,3.0,6500.0,Manual,,,,,iva_10,Activo
149,B0098,Articulo,JERSEY RAYAS LOLA,101,Mts,5213.63,2632.08,,True,True,True,True,,Normal,100% ALGODON,Oto-Inv,Jersey,NINGUNA,TELA SUAVE Y ELASTICA,Mate,Punto,Estampado,1.8,0.44,197.0,2.9,0.0,0.0,0.0,,Si,3.0,11000.0,Manual,,false,,,iva_10,Activo
150,B0099,Articulo,JERSEY PIQUE RAYAS,101,Mts,7512.96,101925.09,,True,True,True,True,,Normal,ALGODON,Permanente,Jersey,NINGUNA,TELA SUAVE Y ELASTICA,Mate,Punto,Labrado,1.9,0.54,189.0,2.86,0.0,0.0,0.0,,Si,3.0,16500.0,Manual,,,,,iva_10,Activo
151,B0100,Articulo,VELBOA EMBOSS ESTAMPADO,101,Mts,15646.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Jersey,MICRO PELOS,"TELA SUAVE, TERMICA CON PELOS FINOS Y LARGOS",Semi Brilloso,Punto,Estampado,1.9,1.71,270.0,1.94,0.0,0.0,0.0,,Si,3.0,22500.0,Pieza_Elastizada,,,,,iva_10,Activo
152,B0101,Articulo,JERSEY MODAL MELANGE,101,Mts,7126.0,0.0,,True,True,True,True,,Normal,POLIESTER/SPANDEX,Perm,Jersey,NINGUNA,TELA SUAVE Y ELASTICA,Mate,Punto,Liso,1.8,54.0,16200.0,343.0,0.0,0.0,0.0,,Si,3.0,11500.0,Manual,,,,,iva_10,Activo
153,B0102,Articulo,VISCOLYCRA ESTAMPADO,101,Mts,12827.0,0.0,,True,True,True,True,,Normal,97% VISCOSA/ 3% ELASTANO,Perm,Jersey,NINGUNA,TELA SUAVE Y ELASTICA,Mate,Punto,Estampado,1.7,57.0,23000.0,256.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
154,B0103,Articulo,SUPLEX ESTAMPADO,101,Mts,17855.0,,,True,True,True,True,,Normal,90% POLIESTER/ 10% ELASTANO,Permanente,Jersey,NINGUNA,TELA SUAVE Y ELASTICA,Mate,Punto,Estampado,1.6,0.7,334.0,1.87,0.0,0.0,0.0,,Si,3.0,25500.0,Manual,,,,,iva_10,Activo
155,B0104,Articulo,MODAL PLISE ESTAMPADO,101,Mts,5963.0,0.0,,True,True,True,True,,Normal,POLIESTER/VISCOSA,Oto-Inv,Jersey,NINGUNA,TELA AL TACTO POROSA Y FRIA,Mate,Punto,Estampado,1.7,0.4,164.0,3.38,0.0,0.0,0.0,,Si,2.0,9500.0,Manual,,,,,iva_10,Activo
156,B0105,Articulo,JERSEY CATIONIC,101,Mts,12818.96,12777.4,,True,True,True,True,,Normal,100% Poliéster,Perm,Jersey,Hilo a Contratono,TELA SUAVE Y ELASTICA (DTY),Mate,Punto,Labrado,1.61,0.0,178.0,3.49,0.0,0.0,0.0,,Si,3.0,14500.0,Manual,,false,,,iva_10,Activo
157,B0106,Articulo,MOLETON MIAMI,101,Mts,6659.0,0.0,,True,True,True,True,,Normal,ALGODON,Oto-Inv,Jersey,NINGUNA,TELA SUAVE Y LIVIANA,Mate,Punto,Liso,1.6,0.63,220.0,2.84,0.0,0.0,0.0,,Si,3.0,9500.0,Pieza_Elastizada,,,,,iva_10,Activo
158,B0107,Articulo,MOLETON CATIONIC,101,Mts,9831.13,10369.05,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Jersey,FELPA AL REVES,TELA SUAVE Y TERMICA,Mate,Punto,Labrado,1.62,0.0,239.0,2.6,0.0,0.0,0.0,,Si,3.0,14000.0,Pieza_Elastizada,,,,,iva_10,Activo
159,B0108,Articulo,JERSEY COTTON LISO,101,Mts,3402.0,0.0,,True,True,True,True,,Normal,POLIESTER/SPANDEX,Oto-Inv,Jersey,SUPERFICIE CARDADA,TELA SUAVE Y MULLIDA,Mate,Punto,Liso,1.8,0.54,162.0,3.43,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
160,B0109,Articulo,INTERLOCK ESTAMPADO ELUNEY,101,Mts,7675.02,6489.93,,True,True,True,True,,Normal,94% POLIESTER 6% SPANDEX,Oto-Inv,Interlock,NINGUNA,"CONSTRUCCION DEL HILO:
36D
72F",Mate,Punto,Estampado,1.88,0.43,126.0,4.22,0.0,0.0,0.0,,Si,3.0,15500.0,Manual,,false,,,iva_10,Activo
161,B0110,Articulo,PIQUE PV,101,Mts,30303.06,32000.0,,True,True,True,True,,Normal,65% POLIESTER/35% viscosa,Oto-Inv,Por Trama,NINGUNA,"TELA TEXTURADA, TACTO LISO Y SUAVE, TUBULAR 115 CM",Mate,Punto,Liso,2.4,0.82,173.0,2.7,0.0,0.0,0.0,,Si,3.0,30500.0,Manual,,false,,,iva_10,Activo
162,B0111,Articulo,JERSEY ELIZABETH HEAVY,101,Mts,25891.77,28047.01,,True,True,True,True,,Normal,POLIVISCOSA,Oto-Inv,Jersey,NINGUNA,"TELA SUAVE Y ELASTICA, TUBULAR 90 CM",Mate,Punto,Liso,2.4,0.36,171.0,3.5,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
163,B0112,Articulo,MATELASSE ESTAMPADO,101,Mts,16778.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,GUATA AL REVES,"TELA COMPUESTA, TERMICA",Mate,Plano,Estampado,1.5,1.13,214.0,3.16,0.0,0.0,0.0,,Si,2.0,24000.0,Pieza_Rigida,,,,,iva_10,Activo
164,B0113,Articulo,MATELASSE INFANTIL,101,Mts,16467.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,GUATA AL REVES,"TELA COMPUESTA, TERMICA",Mate,Plano,Estampado,1.5,1.13,214.0,3.16,0.0,0.0,0.0,,Si,2.0,23500.0,Pieza_Rigida,,,,,iva_10,Activo
165,B0114,Articulo,IMPERMEABLE NYLON,101,Mts,6301.41,6525.18,,True,True,True,True,,Normal,100% NYLON,Perm,Tafetan,NINGUNA,"TELA LIVIANA, RESISTENTE Y CONFORTABLE",Mate,Plano,Liso,1.5,25.0,106.0,629.0,0.0,0.0,0.0,,Si,3.0,10500.0,Pieza_Rigida,,,,,iva_10,Activo
166,B0115,Articulo,MATELASSE DOBLE,101,Mts,42892.04,43288.88,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,GUATA AL REVES,"TELA COMPUESTA, TERMICA",Mate,Plano,Labrado,1.5,1.13,214.0,3.16,0.0,0.0,0.0,,Si,2.0,19000.0,Pieza_Rigida,,,,,iva_10,Activo
167,B0116,Articulo,THERMO SHELL,101,Mts,17122.39,18046.69,,True,True,True,True,,Normal,96%POLIESTER 4%SPANDEX,Oto-Inv,TAFETAN,FELPA AL REVERSO,TELA TERMICA DE ALTO RENDIMIENTO,Mate,Punto,Liso,1.5,25.0,315.0,2.11,0.0,0.0,0.0,,Si,2.0,18500.0,Pieza_Elastizada,,false,,,iva_10,Activo
168,B0117,Articulo,ACETATO MELANGE,101,Mts,4995.71,7528.15,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Por Trama,NINGUNA,"TELA DEPORTIVA, TERMICA Y CONFORTABLE",Semi Brilloso,Punto,Liso,1.6,0.0,190.0,0.0,0.0,0.0,0.0,,Si,3.0,8500.0,Pieza_Rigida,,,,,iva_10,Activo
169,B0118,Articulo,RIBANA,101,Mts,19908.2,33800.0,,True,True,True,True,,Normal,97% ALGODÓN 3% ELASTANO,Oto-Inv,Jersey,NINGUNA,TEJIDO TUBULAR DE 70 CM,Mate,Punto,Liso,1.5,0.47,198.0,3.3,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
170,B0119,Articulo,MOLETON STANDARD,101,Mts,9019.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Jersey,FRISADO AL REVES,FRISADO AL REVES,Mate,Punto,Liso,1.8,1.81,337.0,1.6,0.0,0.0,0.0,,Si,3.0,22500.0,Pieza_Elastizada,,,,,iva_10,Activo
171,B0120,Articulo,PIQUE ELUNEY,101,Mts,3368.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Por Trama,NINGUNA,"TELA TEXTURADA, TACTO LISO Y SUAVE",Mate,Punto,Liso,1.8,0.58,162.0,3.43,0.0,0.0,0.0,,Si,3.0,6000.0,Manual,,,,,iva_10,Activo
172,B0121,Articulo,SUPLEX,101,Mts,26253.28,24895.5,,True,True,True,True,,Normal,18% spandex 82% poliester,Perm,Jersey,NINGUNA,TELA SUAVE Y ELASTICA,Mate,Punto,Liso,1.6,0.0,225.0,1.65,0.0,0.0,0.0,,Si,3.0,30000.0,Manual,,,,,iva_10,Activo
173,B0122,Articulo,DRY FIT PREMIUM,101,Mts,6218.41,6099.75,,True,True,True,True,,Normal,100% Poliéster,Perm,Interlock,,El Dry Fit Premium es una tela deportiva suave y liviana. Ideal para prendas de alto rendimiento.,Semi Brilloso,Punto,Liso,1.85,0.41,150.0,3.6,0.0,0.0,0.0,,Si,3.0,10500.0,Pieza_Elastizada,,true,5.0,,iva_10,Activo
174,B0123,Articulo,POLAR VELBOA ESTAMPADO XL,101,Mts,11331.35,11106.84,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Jersey,MICRO PELOS,"TELA SUAVE, TERMICA CON PELOS FINOS Y LARGOS",Semi Brilloso,Punto,Estampado,2.1,1.6,210.0,2.47,0.0,0.0,0.0,,Si,3.0,21500.0,Manual,,,,,iva_10,Activo
175,B0124,Articulo,POLAR VELBOA XL,101,Mts,13164.93,12461.34,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Jersey,MICRO PELOS,"TELA SUAVE, TERMICA CON PELOS FINOS Y LARGOS",Semi Brilloso,Punto,Liso,2.25,1.71,190.0,2.34,0.0,0.0,0.0,,Si,3.0,23000.0,Manual,,false,,,iva_10,Activo
176,B0125,Articulo,MICROFIBRA ESTAMPADA,101,Mts,6910.7,9419.83,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Tafetan,NINGUNA,TELA LIVIANA Y RESISTENTE,Mate,Plano,Estampado,1.5,0.21,100.0,6.67,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Rigida,,,,,iva_10,Activo
177,B0126,Articulo,MOLETON MELANGE,101,Mts,8330.93,8358.68,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Jersey,FRISADO AL REVES,TELA SUAVE Y TERMICA,Mate,Punto,Liso,1.64,1.67,240.0,2.54,0.0,0.0,0.0,,Si,3.0,15000.0,Pieza_Elastizada,,false,,,iva_10,Activo
178,B0127,Articulo,ACETATO SPANDEX,101,Mts,11057.03,10487.26,,True,True,True,True,,Normal,99% Poliéster / 1% Spandex,Perm,Por Trama,,"El Acetato Spandex es una tela deportiva, térmica, confortable y con frisa interna Ideal para la confección de indumentarias deportivas.",Semi Brilloso,Punto,Liso,1.6,0.54,195.0,3.21,16.0,0.0,0.0,,Si,3.0,14280.0,Manual,,true,1.0,,iva_10,Activo
179,B0128,Articulo,MALLA PUK ,101,Mts,13325.65,12519.13,,True,True,True,True,,Normal,40% POLIESTER / 10% SPANDEX,Perm,INTERLOCK ,NINGUNA,TEJIDO ELASTIZADO Y CON TEXTURA,Mate,Punto,Liso,1.6,0.0,141.0,4.43,0.0,0.0,0.0,,Si,2.0,19700.0,Manual,,,,,iva_10,Activo
180,B0129,Articulo,MALLA GAMMA,101,Mts,10729.63,10958.06,,True,True,True,True,,Normal,10 % SPANDEX / 90% POLIESTER,Perm,interlock,NINGUNA,TEJIDO ELASTIZADO Y CON TEXTURA,Mate,Punto,Liso,1.62,0.0,138.0,4.47,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
181,B0130,Articulo,NIDO DE ABEJA,101,Mts,7936.25,8101.38,,True,True,True,True,,Normal,POLIESTER,Perm,INTERLOCK,NINGUNA,MALLA ELASTIZADA CON AGUJEROS.,Mate,Punto,Liso,1.6,0.0,95.0,6.58,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
182,B0131,Articulo,MICRO MORLEY,101,Mts,12838.78,12281.12,,True,True,True,True,,Normal,95% polieSter/5% spandex,Perm,RIBB,NINGUNA,"TELA SUAVE, CONFORTABLE Y CON ELASTICIDAD",Mate,Punto,Liso,1.45,0.0,250.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Pieza_Elastizada,,,,,iva_10,Activo
183,B0132,Articulo,MORLEY ESTAMPADO,101,Mts,9706.85,10063.86,,True,True,True,True,,Normal,95% polieSter/5% spandex,Perm,RIBB,NINGUNA,TELA ELASTICA Y ESTAMPADA.,Mate,Punto,Estampado,1.7,0.0,195.0,0.0,0.0,0.0,0.0,,Si,2.0,16534.0,Pieza_Elastizada,,false,,,iva_10,Activo
184,B0133,Articulo,DRY FIT OLYMPIC,101,Mts,7974.4,7674.27,,True,True,True,True,,Normal,100% POLIESTER,Perm,Interlock,NINGUNA,"TELA LIVIANA Y ELÁSTICA, CALIDAD DE ALTO RENDIMIENTO CON ACABADO DRY DE ALTA ROTACIÓN DE AIRE. SECA RÁPIDO Y MANTIENE SU ESTABILIDAD.",Mate,Punto,Liso,1.6,0.0,140.0,0.0,0.0,0.0,0.0,,Si,3.0,13480.0,Pieza_Elastizada,,false,,,iva_10,Activo
185,B0134,Articulo,DRY AIRFLOW,101,Mts,8771.42,8756.71,,True,True,True,True,,Normal,100% POLIESTER,Perm,Interlock/PIQUE,NINGUNA,"TELA DE BUENA CAÍDA SIN ELASTICIDAD, CALIDAD DE ALTO RENDIMIENTO, SECADO RÁPIDO, CON ESTABILIDAD Y FIRMEZA DE SECADO.",Mate,Punto,Liso,1.6,0.0,150.0,0.0,0.0,0.0,0.0,,Si,3.0,12931.0,Pieza_Elastizada,,false,,,iva_10,Activo
186,B0135,Articulo,LYCRA SPORT FLEX,101,Mts,17237.52,16536.14,,True,True,True,True,,Normal,100% Poliéster,Perm,Interlock,,"La Lycra Sport Flex es un tejido de alto rendimiento que se caracteriza por ser de secado rápido con protección UV, es suave y cuenta con doble rebote.",Mate,Punto,Liso,1.6,0.0,180.0,0.0,0.0,0.0,0.0,,Si,3.0,29562.0,Manual,,true,5.0,,iva_10,Activo
187,B0136,Articulo,MORLEY SOFT,101,Mts,6999.98,13000.0,,True,True,True,True,,Normal,95% Poliéster / 5% Spandex,Perm,Ribb,,"El Morley Soft es una tela elástica y suave con pequeñas lineas lo que la hace ideal para vestidos, remeras, faldas y pantalones.",Mate,Punto,Liso,1.6,0.7,195.0,3.2,0.0,0.0,0.0,,Si,2.0,16600.0,Pieza_Elastizada,,true,5.0,,iva_10,Activo
188,B0137,Articulo,DRY HEXA,101,Mts,9662.61,9395.75,,True,True,True,True,,Normal,100% Poliéster,Perm,Jersey,,"El Dry Hexa es una tela con estructura símil panal de abeja, lo que le brinda estabilidad y buena resistencia al uso. Ideal para camisetas, musculosas y detalles en prendas deportivas.",Mate,Punto,Liso,1.7,1.55,155.0,3.79,0.0,0.0,0.0,,Si,3.0,13634.0,Manual,,true,5.0,,iva_10,Activo
189,B0138,Articulo,POLAR VELBOA XXL,101,Mts,11991.62,11889.03,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,JERSEY,MICRO PELOS,"TELA SUAVE, TERMICA CON PELOS FINOS Y LARGOS.",Semi Brilloso,Punto,Liso,2.4,1.71,190.0,0.0,,,,,Si,,0.0,Manual,,,,,iva_10,Activo
190,B0139,Articulo,DRY JACQUARD,101,Mts,12724.69,14434.11,,True,True,True,True,,Normal,100% POLIESTER,Perm,JACQUARD,NINGUNA,TELA CON DISENHOS CALADOS DE ALTA RESISTENCIA Y DURABILIDAD,Mate,Punto,Labrado,1.8,0.0,155.0,3.58,,,,,Si,,0.0,Pieza_Elastizada,,,,,iva_10,Activo
191,B0140,Articulo,TAFETA MEMORY,101,Mts,6742.21,6742.21,,True,True,True,True,,Normal,100% POLIESTER,Perm,TAFETAN,,SUAVE Y LIVIANA ---,Mate,Plano,Liso,1.5,0.0,106.0,0.0,0.0,0.0,0.0,,Si,2.0,9500.0,Pieza_Rigida,,false,,,iva_10,Activo
192,B0141,Articulo,POLAR VELBOA EMBOSS XXL,101,Mts,12972.91,13216.62,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,JERSEY,DIBUJOS EN RELIEVE,TELA SUAVE TERMICO CON PELOS FINOS Y LARGOS.,Semi Brilloso,Punto,Estampado,2.4,0.0,190.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,false,,,iva_10,Activo
193,B0142,Articulo,MOLETON POLY TERRY ,101,Mts,10940.8,11178.5,,True,True,True,True,,Normal,97% Poliéster / 3% Spandex,Perm,Jersey Terry ,,"El Moleton Poly Terry es una tela de tacto suave, elastizada y de fácil secado, lo que la hace ideal para uniformes de colegios, prendas deportivas y de uso diario.",Mate,Punto,Liso,1.6,0.0,240.0,2.6,0.0,0.0,0.0,,Si,3.0,15531.0,Pieza_Elastizada,,true,5.0,,iva_10,Activo
194,B0143,Articulo,MORLEY LUREX,101,Mts,8049.91,8049.96,,True,True,True,True,,Normal,Poliéster / Lurex,Perm,Ribb,Hilo Lurex,"El Morley Lurex es una tela elástica y suave con pequeñas lineas de lurex en dorado. La hace ideal para vestidos, remeras, faldas y pantalones.",Semi Brilloso,Punto,Liso,1.5,0.0,170.0,3.92,0.0,0.0,0.0,,Si,2.0,12000.0,Pieza_Elastizada,,true,5.0,,iva_10,Activo
